user_id,current status,plan,tag
235980,2,Annual,Base
235996,2,Annual,Base
236140,1,Annual,Base
236326,1,Annual,Base
236361,2,Annual,Base
236417,2,Annual,Base
236455,2,Annual,Base
236784,3,Annual,Base
236837,1,Annual,Base
236968,1,Annual,Base
237063,1,Annual,Base
237081,1,Annual,Base
237186,3,Annual,Base
237187,1,Annual,Base
237245,1,Annual,Base
237271,1,Annual,Base
237360,1,Annual,Base
237385,2,Annual,Base
237504,2,Annual,Base
237641,1,Annual,Base
237667,1,Annual,Base
238014,1,Annual,Base
238018,1,Annual,Base
238090,3,Annual,Base
238234,1,Annual,Base
238315,2,Annual,Base
238331,3,Annual,Base
238350,1,Annual,Base
238593,3,Annual,Base
238800,1,Annual,Base
238813,3,Annual,Base
238843,1,Annual,Base
238848,1,Annual,Base
238879,2,Annual,Base
239003,3,Annual,Base
239189,3,Annual,Base
239201,1,Annual,Base
239254,1,Annual,Base
239289,1,Annual,Base
239404,1,Annual,Base
239552,1,Annual,Base
239554,3,Monthly,Base
239659,3,Annual,Base
239765,1,Annual,Base
239909,1,Annual,Base
239932,1,Annual,Base
240022,3,Annual,Base
240248,3,Annual,Base
240294,3,Annual,Base
240312,1,Annual,Base
240444,2,Annual,Base
240446,3,Annual,Base
240465,1,Annual,Base
240543,1,Annual,Base
240583,2,Annual,Base
240591,1,Annual,Base
240610,1,Annual,Base
240637,2,Annual,Base
240763,3,Annual,Base
240795,1,Annual,Base
240822,3,Annual,Base
240947,1,Annual,Base
240987,3,Annual,Base
241008,1,Annual,Base
241036,1,Annual,Base
241131,1,Annual,Base
241170,1,Annual,Base
241207,1,Annual,Base
241407,1,Annual,Base
241557,2,Annual,Base
241569,2,Annual,Base
241594,1,Annual,Base
241632,1,Annual,Base
241703,1,Annual,Base
241759,1,Annual,Base
242006,3,Annual,Base
242042,1,Annual,Base
242063,1,Annual,Base
242092,1,Annual,Base
242205,2,Annual,Base
242229,3,Annual,Base
242308,1,Annual,Base
242776,1,Annual,Base
242790,1,Annual,Base
242809,1,Annual,Base
242831,3,Annual,Base
242856,1,Annual,Base
242876,1,Annual,Base
242939,1,Annual,Base
243273,1,Annual,Base
243618,1,Annual,Base
243677,1,Annual,Base
243827,1,Monthly,Base
243847,3,Annual,Base
243941,1,Annual,Base
243946,1,Annual,Base
243951,2,Annual,Base
244015,3,Annual,Base
244031,1,Annual,Base
244048,3,Annual,Base
244058,1,Annual,Base
244087,3,Annual,Base
244342,1,Annual,Base
244363,1,Annual,Base
244451,1,Annual,Base
244504,1,Annual,Base
244586,3,Annual,Base
244831,1,Annual,Base
244886,1,Annual,Base
244937,1,Annual,Base
244940,1,Monthly,Base
245078,1,Annual,Base
245137,1,Annual,Base
245397,1,Annual,Base
245569,3,Annual,Base
245703,2,Annual,Base
245707,1,Annual,Base
245804,1,Annual,Base
245810,1,Annual,Base
245818,1,Annual,Base
245829,1,Annual,Base
245896,3,Annual,Base
245897,1,Annual,Base
246014,1,Annual,Base
246062,3,Annual,Base
246109,3,Annual,Base
246119,1,Annual,Base
246282,1,Annual,Base
246317,2,Annual,Base
246328,1,Annual,Base
246625,3,Annual,Base
246800,2,Annual,Base
246846,1,Annual,Base
246879,1,Annual,Base
246941,1,Annual,Base
246954,1,Annual,Base
247086,1,Annual,Base
247102,2,Annual,Base
247283,1,Annual,Base
247308,3,Annual,Base
247618,1,Annual,Base
247838,1,Annual,Base
247869,1,Annual,Base
247871,3,Annual,Base
248002,3,Annual,Base
248036,2,Annual,Base
248094,1,Annual,Base
248115,1,Annual,Base
248154,2,Annual,Base
248414,3,Annual,Base
248447,1,Annual,Base
248457,3,Annual,Base
248485,1,Annual,Base
248675,3,Annual,Base
248719,1,Annual,Base
248806,1,Annual,Base
248826,2,Monthly,Base
248871,2,Annual,New
248879,1,Annual,Base
248992,1,Annual,Base
249118,1,Annual,Base
249195,1,Annual,Base
249243,3,Annual,Base
249247,3,Annual,Base
249258,1,Annual,Base
249318,1,Annual,Base
249410,3,Annual,Base
249494,1,Annual,Base
249503,1,Annual,Base
249600,2,Annual,Base
249940,2,Quarterly,Base
250115,3,Annual,Base
250255,2,Annual,Base
250275,1,Annual,Base
250283,2,Annual,Base
250351,3,Annual,Base
250355,1,Annual,Base
250386,1,Annual,Base
250388,1,Quarterly,Base
250466,1,Annual,Base
250609,3,Annual,Base
250629,3,Annual,Base
250694,2,Annual,Base
250809,1,Annual,Base
250850,3,Annual,Base
250855,1,Annual,Base
250924,1,Annual,Base
251217,1,Annual,Base
251249,1,Annual,Base
251254,1,Annual,Base
251329,1,Annual,Base
251383,1,Annual,Base
251499,1,Annual,Base
251554,1,Annual,Base
251612,2,Annual,Base
251728,2,Annual,Base
251981,2,Annual,Base
252008,3,Annual,Base
252073,3,Annual,Base
252175,1,Annual,Base
252200,1,Annual,Base
252339,1,Annual,Base
252499,1,Annual,Base
252669,1,Annual,Base
252673,1,Annual,Base
252675,1,Annual,Base
252678,1,Annual,Base
252812,1,Annual,Base
252828,1,Annual,Base
252896,1,Annual,Base
253033,3,Annual,Base
253062,1,Annual,Base
253149,1,Annual,Base
253157,2,Annual,Base
253170,2,Annual,Base
253225,2,Annual,Base
253245,2,Annual,Base
253248,1,Annual,Base
253264,2,Annual,Base
253303,1,Annual,Base
253338,3,Annual,Base
253353,3,Monthly,Churned
253353,3,Monthly,Base
253522,1,Annual,Base
253574,3,Annual,Base
253589,3,Annual,Base
253634,3,Annual,Base
253656,2,Annual,Base
253679,3,Annual,Base
253682,2,Annual,Base
253703,1,Annual,Base
253713,1,Annual,Base
253766,3,Annual,Base
253772,1,Annual,Base
253788,3,Annual,Base
253802,3,Annual,Base
253811,3,Annual,Base
253823,1,Annual,Base
253827,1,Annual,Base
253829,1,Annual,Base
253838,1,Annual,Base
253853,3,Annual,Base
253873,3,Annual,Base
253896,1,Annual,Base
253902,1,Annual,Base
253909,3,Annual,Base
253917,1,Annual,Base
253920,1,Annual,Base
253941,1,Annual,Base
253948,1,Annual,Base
253975,2,Annual,Base
254039,1,Annual,Base
254045,3,Annual,Base
254054,1,Annual,Base
254057,1,Annual,Base
254062,3,Annual,Base
254082,1,Annual,Base
254088,3,Annual,Base
254092,1,Annual,Base
254093,3,Annual,Base
254098,1,Annual,Base
254107,1,Annual,Base
254117,1,Annual,Base
254118,1,Annual,Base
254121,1,Annual,Base
254123,1,Annual,Base
254127,1,Annual,Base
254128,3,Annual,Base
254129,1,Annual,Base
254136,1,Annual,Base
254152,2,Annual,Base
254170,2,Annual,Base
254174,1,Annual,Base
254199,3,Annual,Base
254208,2,Annual,Base
254222,3,Annual,Base
254227,3,Annual,Base
254238,1,Annual,Base
254247,1,Annual,Base
254251,1,Annual,Base
254252,1,Annual,Base
254261,3,Annual,Base
254262,1,Annual,Base
254284,2,Annual,Base
254285,1,Annual,Base
254289,3,Annual,Base
254296,3,Annual,Base
254301,3,Annual,Base
254303,1,Annual,Base
254310,1,Annual,Base
254323,3,Annual,Base
254327,1,Annual,Base
254329,1,Annual,Base
254331,1,Annual,Base
254337,2,Annual,Base
254353,1,Annual,Base
254355,2,Annual,Base
254362,1,Annual,Base
254367,1,Annual,Base
254372,1,Annual,Base
254378,1,Annual,Base
254389,1,Annual,Base
254397,3,Annual,Base
254407,1,Annual,Base
254408,1,Annual,Base
254425,3,Annual,Base
254428,3,Annual,Base
254429,1,Annual,Base
254430,1,Annual,Base
254431,1,Quarterly,Base
254432,1,Annual,Base
254438,1,Annual,Base
254443,1,Annual,Base
254450,3,Annual,Base
254452,1,Annual,Base
254453,3,Annual,Base
254455,1,Annual,Base
254459,3,Annual,Base
254465,3,Annual,Base
254466,1,Annual,Base
254467,1,Annual,Base
254469,2,Annual,Base
254478,2,Annual,Base
254479,1,Annual,Base
254480,3,Annual,Base
254481,3,Annual,Base
254495,3,Annual,Base
254496,1,Annual,Base
254497,3,Annual,Base
254500,1,Annual,Base
254501,2,Annual,Base
254502,1,Annual,Base
254505,3,Annual,Base
254507,1,Annual,Base
254509,1,Annual,Base
254513,1,Annual,Resurrected
254513,1,Annual,Base
254514,1,Annual,Base
254515,2,Annual,Base
254521,2,Annual,Base
254522,1,Annual,Base
254526,2,Annual,Base
254527,1,Annual,Base
254529,1,Annual,Base
254531,1,Annual,Base
254541,1,Annual,Base
254548,1,Annual,Base
254550,1,Annual,Base
254552,3,Annual,Base
254553,2,Annual,Base
254558,1,Annual,Base
254564,1,Annual,Base
254565,3,Annual,Base
254569,2,Annual,Base
254571,1,Annual,Base
254576,2,Annual,Base
254579,2,Annual,Base
254580,3,Annual,Base
254585,3,Annual,Base
254594,1,Annual,Base
254596,1,Annual,Base
254601,2,Annual,Base
254603,1,Annual,Base
254605,1,Annual,Base
254612,3,Annual,Base
254628,3,Annual,Base
254635,1,Annual,Base
254643,1,Annual,Base
254651,3,Annual,Base
254653,3,Annual,Base
254658,1,Annual,Base
254659,1,Annual,Base
254668,2,Annual,Base
254672,1,Annual,Base
254673,1,Annual,Base
254677,2,Annual,Base
254681,2,Annual,Base
254685,3,Annual,Base
254688,2,Annual,Base
254693,1,Annual,Base
254697,1,Annual,Base
254713,3,Annual,Base
254725,3,Annual,Base
254729,3,Annual,Base
254731,3,Annual,Base
254736,1,Annual,Base
254737,2,Annual,Base
254738,1,Annual,Base
254740,1,Annual,Base
254744,2,Annual,Base
254746,3,Annual,Base
254759,1,Annual,Base
254761,1,Annual,Base
254764,2,Annual,Base
254774,3,Annual,Base
254775,1,Annual,Base
254776,3,Annual,Base
254777,3,Annual,Base
254780,3,Annual,Base
254782,1,Annual,Base
254784,1,Annual,Base
254791,2,Annual,Base
254793,2,Annual,Base
254795,3,Annual,Base
254796,2,Annual,Base
254798,1,Annual,Base
254799,1,Annual,Base
254806,2,Annual,Base
254807,3,Annual,Base
254808,1,Annual,Base
254810,1,Annual,Base
254813,3,Annual,Base
254816,2,Annual,Base
254820,2,Annual,Base
254831,1,Annual,Base
254832,3,Annual,Base
254833,1,Annual,Base
254835,1,Annual,Base
254838,2,Annual,Base
254839,3,Annual,Base
254842,1,Annual,Base
254849,3,Annual,Base
254850,3,Annual,Base
254852,3,Annual,Base
254854,2,Annual,Base
254855,3,Annual,Base
254856,1,Annual,Base
254858,1,Annual,Base
254860,1,Annual,Base
254862,3,Annual,Base
254866,2,Annual,Base
254867,3,Annual,Base
254868,1,Annual,Base
254869,1,Annual,Base
254870,1,Annual,Base
254871,1,Annual,Base
254872,1,Annual,Base
254873,1,Annual,Base
254874,1,Annual,Base
254875,1,Annual,Base
254878,3,Annual,Base
254880,1,Annual,Base
254881,3,Annual,Base
254882,1,Annual,Base
254886,1,Annual,Base
254888,1,Annual,Resurrected
254889,1,Monthly,Base
254897,1,Annual,Base
254899,1,Annual,Base
254900,1,Annual,Base
254901,1,Annual,Base
254906,3,Annual,Base
254913,3,Annual,Base
254914,3,Annual,Base
254916,1,Annual,Base
254918,1,Annual,Base
254919,1,Annual,Base
254929,3,Annual,Base
254931,2,Annual,Base
254932,3,Annual,Base
254935,1,Annual,Base
254941,3,Annual,Base
254942,3,Annual,Base
254946,2,Annual,Base
254947,1,Annual,Base
254949,3,Annual,Base
254952,2,Annual,Base
254953,1,Annual,Base
254958,3,Annual,Base
254959,1,Annual,Base
254968,2,Annual,Base
254971,1,Annual,Base
254972,1,Annual,Base
254974,3,Annual,Base
254976,2,Annual,Base
254977,2,Annual,Base
254978,1,Annual,Base
254981,3,Annual,Base
254982,1,Annual,Base
254983,1,Annual,Base
254985,3,Annual,Base
254996,3,Annual,Base
255000,3,Annual,Base
255002,1,Annual,Base
255008,1,Annual,Base
255010,1,Annual,Base
255012,2,Annual,Base
255016,1,Annual,Base
255017,2,Annual,Base
255029,1,Annual,Base
255031,1,Annual,Base
255033,3,Annual,Base
255038,1,Annual,Base
255039,1,Annual,Base
255040,2,Annual,Base
255044,1,Annual,Base
255047,1,Annual,Base
255048,1,Annual,Base
255055,2,Annual,Base
255058,1,Annual,Base
255059,1,Annual,Base
255062,1,Annual,Base
255076,1,Annual,Base
255091,1,Annual,Base
255123,1,Annual,Base
255128,1,Annual,Base
255129,1,Annual,Base
255148,1,Annual,Base
255149,1,Annual,Base
255164,3,Annual,Base
255169,2,Annual,Base
255186,3,Annual,Base
255187,2,Annual,Base
255189,1,Annual,Base
255196,1,Annual,Base
255201,2,Annual,Base
255203,3,Annual,Base
255204,1,Annual,Base
255206,1,Annual,Base
255207,1,Annual,Base
255218,1,Annual,Base
255220,1,Annual,Base
255226,1,Annual,Base
255231,3,Annual,Base
255232,1,Annual,Base
255241,2,Annual,Base
255243,1,Annual,Base
255255,3,Annual,Base
255257,1,Annual,Base
255259,3,Annual,Base
255265,1,Annual,Base
255267,3,Annual,Base
255269,1,Annual,Base
255271,1,Annual,Base
255272,3,Annual,Base
255275,1,Annual,Base
255277,1,Annual,Base
255279,3,Annual,Base
255280,1,Annual,Base
255282,3,Annual,Base
255298,1,Annual,Base
255306,1,Annual,Base
255312,1,Annual,Base
255315,3,Annual,Base
255318,1,Annual,Base
255324,1,Annual,Base
255332,1,Annual,Base
255333,1,Annual,Base
255335,3,Annual,Base
255338,1,Annual,Base
255339,1,Annual,Base
255341,1,Annual,Base
255342,1,Annual,Base
255343,1,Annual,Base
255344,1,Annual,Base
255348,1,Annual,Base
255349,1,Annual,Base
255353,1,Annual,Base
255354,1,Annual,Base
255357,1,Annual,Base
255359,1,Annual,Base
255366,3,Annual,Base
255367,2,Annual,Base
255371,1,Annual,Base
255372,1,Annual,Base
255373,3,Annual,Base
255374,1,Annual,Base
255378,3,Annual,Base
255391,1,Annual,Base
255393,1,Annual,Base
255396,1,Annual,Base
255402,1,Annual,Base
255405,1,Annual,Base
255406,3,Annual,Base
255409,1,Annual,Base
255445,3,Annual,Base
255449,2,Annual,Base
255472,1,Annual,Base
255474,1,Annual,Base
255486,1,Annual,Base
255488,3,Annual,Base
255529,1,Annual,Base
255534,1,Annual,Base
255563,3,Annual,Base
255589,1,Annual,Base
255595,3,Annual,Base
255668,1,Annual,Base
255765,1,Monthly,Base
255772,1,Annual,Base
255864,1,Monthly,Base
255924,2,Annual,Base
256127,1,Annual,Base
256144,1,Annual,Base
256193,3,Monthly,Base
256265,1,Annual,Base
256313,2,Annual,Base
256329,1,Annual,Base
256393,1,Annual,Base
256405,1,Annual,Base
256422,1,Annual,Base
256432,1,Annual,Base
256443,1,Annual,Base
256448,3,Annual,Base
256484,1,Annual,Base
256539,1,Monthly,Resurrected
256543,1,Annual,Base
256570,1,Annual,Base
256626,2,Annual,Base
256670,1,Annual,Base
256703,1,Annual,Base
256753,1,Annual,Base
256790,1,Annual,Base
256826,1,Annual,Base
256834,1,Annual,Base
256838,1,Annual,Base
256868,3,Annual,Base
256921,1,Annual,Base
256954,1,Annual,Base
256970,1,Annual,Base
257095,1,Annual,Base
257112,2,Annual,Base
257122,3,Annual,Base
257130,3,Annual,Base
257151,1,Annual,Base
257155,1,Annual,Base
257244,1,Annual,Base
257254,1,Annual,Base
257330,3,Annual,Base
257384,2,Monthly,Base
257405,2,Annual,Base
257509,2,Annual,Base
257521,2,Annual,Base
257532,1,Annual,Base
257567,3,Annual,Base
257569,2,Annual,Base
257594,1,Annual,Base
257605,2,Annual,Base
257609,1,Annual,Base
257610,2,Annual,Base
257622,3,Annual,Base
257630,1,Monthly,Base
257720,2,Annual,Base
257724,1,Annual,Base
257729,3,Annual,Base
257796,3,Annual,Base
257807,1,Annual,Base
257828,1,Annual,Base
257938,3,Annual,Base
258044,1,Annual,Base
258119,1,Annual,Resurrected
258137,1,Annual,Base
258141,1,Annual,Base
258223,3,Annual,Base
258256,1,Annual,Base
258311,1,Annual,Base
258320,2,Annual,Base
258325,1,Annual,Base
258337,1,Monthly,Base
258349,1,Annual,Base
258373,1,Annual,Base
258386,3,Annual,Base
258451,1,Annual,Base
258462,2,Annual,Base
258463,1,Annual,Base
258470,1,Annual,Base
258520,1,Annual,Base
258559,1,Annual,Base
258561,3,Annual,Base
258581,1,Annual,Base
258584,1,Annual,Base
258620,2,Annual,Base
258636,3,Annual,Base
258645,1,Annual,Base
258648,3,Annual,Base
258676,1,Annual,Base
258695,1,Annual,Base
258703,1,Annual,Base
258743,1,Annual,Base
258782,1,Annual,Base
258791,3,Annual,Base
258800,1,Annual,Base
258803,3,Annual,Base
258818,3,Annual,Base
258862,1,Annual,Base
258865,1,Annual,Base
258878,1,Annual,Base
258883,1,Annual,Base
258913,2,Annual,Base
258916,3,Annual,Base
258922,1,Annual,Base
258930,1,Annual,Base
258955,3,Annual,Base
258980,1,Annual,Base
258984,2,Annual,Base
259011,2,Annual,Base
259054,1,Annual,Base
259070,2,Annual,Base
259106,1,Annual,Base
259174,2,Annual,Base
259190,1,Annual,Base
259209,1,Annual,Base
259258,1,Annual,Base
259260,1,Annual,Base
259262,1,Annual,Base
259283,1,Annual,Base
259300,1,Annual,Base
259361,1,Annual,Base
259429,2,Annual,Base
259437,3,Annual,Base
259447,1,Annual,Base
259473,1,Annual,Base
259483,1,Annual,Base
259486,1,Annual,Base
259491,1,Annual,Base
259494,1,Annual,Base
259504,2,Annual,Base
259506,1,Annual,Base
259523,2,Annual,Base
259524,3,Annual,Base
259533,1,Annual,Base
259549,1,Annual,Base
259614,2,Annual,Base
259635,1,Annual,Base
259657,3,Annual,Base
259664,1,Annual,Base
259684,2,Annual,Base
259702,1,Monthly,Base
259727,1,Annual,Base
259767,1,Annual,Base
259777,3,Annual,Base
259781,1,Annual,Base
259834,3,Annual,Base
259846,1,Annual,Base
259860,1,Annual,Base
259862,1,Annual,Base
259870,3,Annual,Base
259884,1,Annual,Base
259952,1,Annual,Base
259953,3,Annual,Base
259959,1,Annual,Base
259965,1,Monthly,Base
259969,3,Annual,Base
260024,2,Annual,Base
260029,1,Annual,Base
260033,1,Annual,Base
260042,1,Annual,Base
260111,3,Annual,Base
260126,1,Annual,Base
260132,3,Annual,Base
260168,1,Annual,Base
260173,1,Quarterly,Base
260176,1,Annual,Base
260192,2,Annual,Base
260216,3,Annual,Base
260217,1,Annual,Base
260291,2,Annual,Base
260321,1,Annual,Base
260329,1,Annual,Base
260334,1,Annual,Base
260335,1,Annual,Base
260345,1,Annual,Base
260356,1,Annual,Base
260423,1,Annual,Base
260465,1,Monthly,Base
260483,1,Annual,Base
260486,1,Annual,Base
260549,1,Annual,Base
260572,1,Annual,Base
260578,1,Annual,Base
260593,1,Annual,Base
260608,2,Annual,Base
260616,1,Annual,Base
260646,1,Annual,Base
260649,1,Annual,Base
260664,1,Annual,Base
260684,2,Annual,Base
260698,3,Annual,Base
260702,1,Annual,Base
260707,1,Annual,Base
260754,1,Annual,Base
260787,2,Annual,Base
260809,1,Annual,Base
260813,2,Annual,Base
260815,1,Annual,Base
260829,3,Annual,Base
260831,1,Annual,Base
260833,3,Monthly,Base
260833,3,Monthly,Churned
260834,3,Annual,Base
260842,1,Annual,Base
260855,3,Annual,Base
260861,1,Annual,Base
260865,2,Annual,Base
260891,3,Annual,Base
260910,1,Annual,Base
260915,1,Annual,Base
260916,3,Annual,Base
260920,3,Annual,Base
260929,1,Annual,Base
260952,2,Annual,Base
260954,1,Annual,Base
260964,1,Annual,Base
260968,1,Annual,Base
260971,1,Annual,Base
260977,1,Annual,Base
260980,1,Annual,Base
260988,1,Annual,Base
260991,2,Annual,Base
260998,2,Annual,Base
261003,3,Annual,Base
261004,1,Annual,Base
261019,1,Annual,Base
261022,3,Annual,Base
261039,3,Annual,Base
261059,3,Annual,Base
261061,1,Annual,Base
261072,1,Annual,Base
261084,1,Annual,Base
261085,3,Annual,Base
261086,1,Annual,Base
261104,1,Annual,Base
261110,1,Annual,Base
261121,1,Annual,Base
261138,3,Annual,Base
261158,1,Annual,Base
261171,1,Annual,Base
261173,1,Annual,Base
261177,1,Annual,Base
261183,2,Annual,Base
261184,2,Annual,Base
261200,2,Annual,Base
261210,1,Annual,Base
261217,3,Annual,Base
261227,3,Annual,Base
261239,3,Annual,Base
261241,3,Annual,Base
261263,1,Annual,Base
261276,1,Annual,Base
261288,1,Annual,Base
261291,1,Annual,Base
261293,1,Annual,Base
261295,2,Annual,Base
261323,3,Annual,Base
261333,1,Annual,Base
261337,1,Annual,Base
261349,3,Annual,Base
261359,2,Annual,Base
261367,1,Annual,Base
261374,1,Annual,Base
261389,1,Annual,Base
261390,1,Annual,Base
261393,1,Annual,Base
261408,1,Annual,Base
261412,3,Annual,Base
261417,1,Annual,Base
261446,3,Annual,Base
261452,2,Annual,Base
261483,1,Annual,Base
261490,3,Annual,Base
261491,1,Monthly,Base
261495,3,Annual,Base
261510,1,Annual,Base
261519,1,Annual,Base
261522,1,Annual,Base
261538,2,Annual,Base
261550,3,Annual,Base
261552,2,Annual,Base
261554,1,Annual,Base
261558,3,Annual,Base
261565,1,Annual,Base
261567,2,Annual,Base
261577,3,Annual,Base
261582,1,Annual,Base
261589,1,Annual,Base
261590,1,Annual,Base
261593,3,Annual,Base
261603,1,Annual,Base
261607,2,Annual,Base
261608,1,Quarterly,Base
261610,1,Annual,Base
261619,3,Annual,Base
261621,3,Annual,Base
261626,1,Annual,Base
261633,2,Annual,Base
261644,1,Annual,Base
261647,1,Annual,Base
261654,1,Annual,Base
261658,1,Annual,Base
261661,2,Annual,Base
261662,1,Annual,Base
261668,1,Annual,Base
261670,1,Annual,Base
261674,1,Annual,Base
261679,1,Annual,Base
261680,1,Annual,Base
261681,1,Annual,Base
261682,3,Annual,Base
261685,1,Annual,Base
261690,1,Annual,Base
261692,1,Annual,Base
261693,1,Annual,Base
261704,1,Annual,Base
261714,1,Annual,Base
261716,3,Monthly,Churned
261716,3,Monthly,Base
261721,1,Annual,Base
261724,1,Annual,Base
261735,1,Annual,Base
261737,1,Annual,Base
261755,3,Annual,Base
261756,2,Annual,Base
261758,1,Annual,Base
261766,3,Annual,Base
261768,1,Annual,Base
261771,1,Annual,Base
261777,3,Annual,Base
261778,1,Annual,Base
261779,1,Annual,Base
261782,1,Annual,Base
261783,1,Annual,Base
261785,1,Annual,Base
261787,1,Annual,Base
261789,3,Annual,Base
261790,1,Annual,Base
261791,1,Annual,Base
261796,1,Annual,Base
261801,1,Annual,Base
261802,1,Annual,Base
261805,1,Annual,Base
261808,3,Annual,Base
261809,1,Annual,Base
261810,1,Annual,Base
261813,1,Annual,Base
261816,1,Annual,Base
261817,1,Annual,Base
261819,3,Annual,Base
261820,3,Annual,Base
261822,1,Annual,Base
261825,3,Annual,Base
261905,1,Annual,Base
261972,1,Annual,Base
261990,1,Annual,Base
262044,1,Annual,Base
262068,1,Annual,Base
262112,1,Annual,Base
262119,3,Annual,Base
262148,1,Annual,Base
262203,1,Annual,Base
262224,1,Annual,Base
262237,1,Annual,Base
262270,1,Annual,Base
262273,1,Annual,Base
262288,3,Annual,Base
262297,1,Annual,Base
262377,1,Annual,Base
262386,1,Annual,Base
262392,1,Annual,Base
262406,2,Annual,Base
262412,1,Annual,Base
262414,1,Annual,Base
262459,1,Annual,Base
262470,2,Annual,Base
262487,1,Annual,Base
262550,3,Annual,Base
262569,1,Monthly,Base
262569,1,Monthly,Churned
262569,1,Monthly,Resurrected
262580,1,Annual,Base
262585,1,Annual,Base
262599,1,Annual,Base
262634,1,Annual,Base
262641,1,Annual,Base
262648,1,Annual,Base
262677,3,Monthly,Base
262677,3,Monthly,Churned
262738,1,Annual,Base
262754,1,Annual,Base
262761,1,Annual,Base
262784,1,Annual,Base
262817,1,Annual,Base
262819,1,Annual,Base
262821,1,Annual,Base
262826,1,Annual,Base
262861,1,Annual,Base
262944,1,Annual,Base
262955,1,Annual,Base
262956,1,Annual,Base
262959,1,Annual,Base
262988,1,Annual,Base
263000,2,Annual,Base
263008,1,Annual,Base
263039,1,Monthly,Base
263065,1,Annual,Base
263070,1,Annual,Base
263076,1,Monthly,Base
263087,1,Annual,Base
263118,1,Annual,Base
263120,1,Annual,Base
263146,1,Annual,Base
263163,2,Monthly,Base
263166,1,Annual,Base
263197,1,Annual,Base
263216,2,Annual,Base
263231,1,Annual,Base
263252,1,Annual,Base
263293,1,Annual,Base
263296,1,Annual,Base
263300,2,Annual,Base
263307,1,Annual,Base
263309,1,Annual,Base
263321,1,Annual,Base
263363,2,Annual,Base
263368,2,Annual,Base
263388,1,Annual,Base
263392,1,Annual,Base
263453,1,Annual,Base
263456,1,Annual,Base
263472,1,Annual,Base
263483,1,Monthly,Base
263494,1,Annual,Base
263496,1,Annual,Base
263497,1,Annual,Base
263501,1,Annual,Base
263529,1,Annual,Base
263531,1,Annual,Base
263535,1,Annual,Base
263545,1,Annual,Base
263564,1,Annual,Base
263579,1,Annual,Base
263639,1,Annual,Base
263648,1,Annual,Base
263650,1,Annual,Base
263661,1,Annual,Base
263672,1,Annual,Base
263677,1,Annual,Base
263683,1,Annual,Base
263690,3,Monthly,Churned
263690,3,Monthly,Base
263692,1,Annual,Base
263706,1,Annual,Base
263759,1,Annual,Base
263776,1,Annual,Base
263783,2,Monthly,Base
263798,1,Annual,Base
263825,1,Monthly,Base
263842,1,Annual,Base
263859,1,Annual,Base
263913,2,Monthly,Base
263920,2,Annual,Base
263933,1,Annual,Base
263941,1,Annual,Base
264049,2,Annual,Base
264081,1,Annual,Base
264118,1,Annual,Base
264131,1,Annual,Base
264141,1,Annual,Base
264146,1,Annual,Base
264155,1,Annual,Base
264228,1,Annual,Base
264290,1,Annual,Base
264295,1,Quarterly,Base
264323,2,Annual,Base
264368,1,Annual,Base
264400,1,Annual,Base
264404,1,Annual,Base
264425,1,Annual,Base
264466,1,Monthly,Base
264476,1,Annual,Base
264513,1,Annual,Base
264549,1,Annual,Base
264572,2,Annual,Base
264623,1,Annual,Base
264637,1,Annual,Base
264677,1,Annual,Base
264679,2,Annual,Base
264687,1,Annual,Base
264696,1,Annual,Base
264826,1,Annual,Base
264856,1,Annual,Base
264909,1,Annual,Base
264916,1,Annual,Base
265005,1,Annual,Base
265023,2,Annual,Base
265025,1,Annual,Base
265044,1,Annual,Base
265077,1,Annual,Base
265093,1,Annual,Base
265101,1,Annual,Base
265106,2,Annual,Base
265110,1,Monthly,Base
265121,1,Annual,Base
265130,1,Monthly,Base
265165,1,Annual,Base
265176,1,Monthly,Base
265201,2,Annual,Base
265210,3,Monthly,Base
265210,3,Monthly,Churned
265218,1,Annual,Base
265310,1,Annual,Base
265337,1,Annual,Base
265339,1,Annual,Base
265370,1,Annual,Base
265415,1,Annual,Base
265418,2,Annual,Base
265449,1,Annual,Base
265462,1,Annual,Base
265489,1,Annual,Base
265519,1,Monthly,Base
265572,1,Annual,Base
265578,1,Annual,Base
265581,1,Annual,Base
265588,1,Annual,Base
265628,1,Annual,Base
265653,2,Annual,Base
265680,2,Annual,Base
265685,1,Annual,Base
265686,1,Annual,Base
265714,1,Annual,Base
265789,1,Annual,Base
265813,1,Annual,Base
265848,1,Monthly,Base
265878,1,Monthly,Base
265879,1,Annual,Base
265906,1,Monthly,Base
265918,1,Annual,Base
265927,1,Annual,Base
265928,1,Annual,Base
265966,1,Monthly,Base
265967,1,Annual,Base
265970,1,Annual,Base
266001,1,Monthly,Base
266012,1,Annual,Base
266045,1,Annual,Base
266099,1,Annual,Base
266106,1,Annual,Base
266108,1,Annual,Base
266136,1,Annual,Base
266187,1,Annual,Base
266249,1,Annual,Base
266308,1,Annual,Base
266316,1,Annual,Base
266332,1,Annual,Base
266366,1,Monthly,Base
266395,1,Annual,Base
266402,1,Monthly,Base
266410,1,Annual,Base
266455,1,Monthly,Base
266456,1,Annual,Base
266477,1,Annual,Base
266485,2,Annual,Base
266489,1,Annual,Base
266492,1,Annual,Base
266496,1,Annual,Base
266512,1,Annual,Base
266529,1,Annual,Base
266544,1,Annual,Base
266577,1,Monthly,New
266584,1,Annual,Base
